customer_id,first_name,last_name,email,phone,city,postal_code,registration_date,marketing_channel,loyalty_member,birth_date
3848,Anna Maria,Kurach,anna maria.kurach@wp.pl,608 552 378,Elbląg,17-067,2025-05-17,Organic,False,1958-10-24
3849,Franciszek,Plaskota, franciszek.plaskota@wp.pl ,162247737,Leszno,51-259,2026-06-21,Newsletter,True,1999-11-05
3850,Marcel,Kolman,marcel.kolman@gmail.com,+48 022 512 361,Białystok,72-938,2026-04-16,Google Ads,False,1983-08-25
3851,Jan,Piejko,jan.piejko@gmail.com,+48 748 239 151,Częstochowa,81-751,2024-11-26,Influencer,False,1969-04-21
3852,Kajetan,Łasica,kajetan.łasica@gmail.com,+48 449 965 040,Wrocław,61-511,2024-11-29,Google Ads,False,2002-04-05
3853,Witold,Wisz,witold.wisz@o2.pl,+48 727 034 434,Gdynia,25-388,2025-06-15,Organic,False,1993-08-29
3854,Rafał,Kliszcz,RAFAŁ.KLISZCZ@O2.PL,365233657,Bydgoszcz,83-066,2024-11-22,Meta Ads,True,1976-10-11
3855,Andrzej,Kowalak,andrzej.kowalak@gmail.com,151343250,Białystok,87-068,2025-11-19,Google Ads,False,1963-02-04
3856,Blanka,Graban,blanka.graban@wp.pl,870 269 324,Kraków,87-303,2024-11-06,Meta Ads,True,1994-01-27
3857,Angelika,Szałata,ANGELIKA.SZAŁATA@WP.PL,014844438,Katowice,83-686,2025-09-23,Google Ads,True,1990-12-12
3858,Norbert,Wielgos,norbert.wielgos@gmail.com,533-099-684,Wrocław,39-163,2024-09-20,Organic,False,1956-09-09
3859,Sandra,Golisz,sandra.golisz@gmail.com,+48 468 779 810,Opole,92-134,2025-03-13,Newsletter,False,1975-02-11
3860,Liwia,Hartman,liwia.hartman@gmail.com,530142892,Warszawa,28-107,2025-12-13,Meta Ads,True,1972-01-02
3861,Iwo,Malarczyk,iwo.malarczyk@wp.pl,305348218,Gorzów Wielkopolski,60-895,2025-08-02,Meta Ads,True,1957-10-03
3862,Tobiasz,Fyda,tobiasz.fyda@gmail.com,+48 928 389 931,Warszawa,81-400,2026-08-03,Google Ads,False,1963-11-25
3863,Mariusz,Ropiak, mariusz.ropiak@wp.pl ,684 673 026,Gdańsk,38-888,2026-05-03,Referral,False,2001-11-21
3864,Daniel,Gendera,daniel.gendera@gmail.com,532 762 231,Warszawa,30-739,2025-04-27,Newsletter,False,1991-05-30
3865,Cyprian,Jaszczur,cyprian.jaszczur@gmail.com,487 495 990,Warszawa,88-192,2024-10-23,Newsletter,False,1971-03-03
3866,Michał,Sprycha,michał.sprycha@onet.pl,+48 642 198 816,Bydgoszcz,11-482,2026-04-03,Google Ads,False,1975-08-04
3867,Klara,Jenek,klara.jenek@gmail.com,+48 409 543 151,Kraków,36-884,2026-06-09,Meta Ads,False,1970-12-30
3868,Aurelia,Ładziak,AURELIA.ŁADZIAK@GMAIL.COM,789473930,Toruń,68-518,2026-03-14,Meta Ads,False,2004-02-28
3869,Michał,Burzec, michał.burzec@gmail.com ,+48 557 022 786,Warszawa,29-749,2024-11-29,Meta Ads,False,1961-05-15
3870,Tadeusz,Romankiewicz,tadeusz.romankiewicz@gmail.com,640265778,Lublin,90-513,2026-08-06,Influencer,False,1983-02-02
3871,Jacek,Trzpil,jacek.trzpil@interia.pl,339405152,Szczecin,93-996,2025-02-17,Organic,True,1962-09-17
3872,Stanisław,Piekacz,stanisław.piekacz@gmail.com,947-847-884,Warszawa,89-349,2025-12-01,Organic,False,1957-08-01
3873,Adam,Piotrkowicz,adampiotrkowicz@wp.pl,510 479 584,Gdańsk,38-245,2026-06-13,Google Ads,False,1966-06-10
3874,Przemysław,Radke,przemysław.radke@gmail.com,012299042,Wrocław,98-844,2025-01-23,Organic,False,1974-05-31
3875,Anna Maria,Cibor,anna maria.cibor@o2.pl,249-730-891,Elbląg,76-323,2026-06-02,Google Ads,True,2002-06-03
3876,Marcel,Janasz,marcel.janasz@wp.pl,698501272,Kielce,94-228,2025-03-01,Meta Ads,True,1998-05-09
3877,Paweł,Kasperczak,paweł.kasperczak@onet.pl,386 255 105,Gdańsk,13-729,2026-08-06,Google Ads,True,1987-05-22
3878,Anna Maria,Kowara,anna maria.kowara@gmail.com,946 803 965,Gdańsk,93-900,2025-02-28,Organic,False,1997-04-29
3879,Inga,Jacak,inga.jacak@gmail.com,519-678-254,Bydgoszcz,78-204,2026-07-22,Meta Ads,False,1968-05-16
3880,Tomasz,Goworek,tomasz.goworek@onet.pl,226016710,Poznań,87-203,2024-10-01,Meta Ads,False,1981-09-13
3881,Łukasz,Postawa,łukasz.postawa@gmail.com,984 702 545,Łódź,83-331,2025-12-11,Google Ads,False,2008-07-26
3882,Maciej,Morawiak,maciej.morawiak@gmail.com,208281471,Warszawa,53-876,2025-09-02,Google Ads,False,1957-06-08
3883,Igor,Tlałka,igor.tlałka@onet.pl,739-751-663,Łódź,97-627,2025-08-27,Influencer,True,1995-12-13
3884,Sonia,Krauza,sonia.krauza@o2.pl,064-664-339,Olsztyn,42-399,2024-12-03,Meta Ads,False,1960-08-24
3885,Nela,Szarzec,nela.szarzec@gmail.com,502-491-854,Wroocław,53-798,2025-12-27,Influencer,True,1984-11-17
3886,Anna Maria,Gamrat,anna maria.gamrat@wp.pl,+48 937 092 315,Lublin,02-011,2024-12-05,Meta Ads,False,2003-11-27
3887,Nikodem,Kajstura,nikodem.kajstura@wp.pl,186 054 433,Łódź,04-831,2025-10-19,Google Ads,True,1957-02-25
3888,Dominik,Pacholak,dominik.pacholak@gmail.com,,Katowice,54-115,2025-02-15,Meta Ads,False,1984-09-24
3889,Gaja,Osada,gaja.osada@wp.pl,860-029-156,Toruń,02-251,2026-07-18,Meta Ads,False,1992-01-30
3890,Józef,Łuczyk, józef.łuczyk@gmail.com ,583-176-141,Rzeszów,82-720,2024-09-12,Meta Ads,False,1981-12-15
3891,Ryszard,Zawalich,ryszard.zawalich@gmail.com,+48 912 252 055,Łódź,77-123,2024-12-09,Newsletter,False,2006-06-30
3892,Urszula,Hojka,urszula.hojka@wp.pl,,Szczecin,80-697,2025-01-03,Organic,False,1966-12-03
3893,Leonard,Różak,leonard.różak@gmail.com,+48 200 211 900,Kraków,45-138,2025-06-08,Influencer,True,2002-07-19
3894,Igor,Witoń,igor.witoń@gmail.com,077671803,Toruń,78-073,2025-01-04,Google Ads,False,1998-06-13
3895,Anna Maria,Kęsek,anna maria.kęsek@o2.pl,971-704-283,Opole,99-589,2025-08-03,Meta Ads,False,1970-10-18
3896,Rozalia,Flisiak,rozalia.flisiak@gmail.com,645 053 737,Warszawa,29-237,2026-05-04,Organic,False,1976-08-20
3897,Malwina,Pytko,malwina.pytko@gmail.com,333-705-413,Toruń,04-601,2025-12-26,Meta Ads,False,1962-12-23
3898,Kalina,Kwarciak,kalina.kwarciak@gmail.com,+48 535 024 968,Kielce,22-835,2025-10-12,Organic,False,1993-11-29
3899,Przemysław,Fronczyk,przemysławfronczyk@gmail.com,+48 972 658 127,Wrocław,78-518,2024-11-26,Influencer,False,1963-06-07
3900,Tadeusz,Gosz,tadeusz.gosz@gmail.com,,Poznań,36-344,2025-12-04,Organic,True,1973-06-29
3901,Igor,Baka,igor.baka@gmail.com,+48 702 798 588,Katowice,33-957,2024-12-17,Organic,False,1957-07-12
3902,Gustaw,Zatoń,gustaw.zatoń@wp.pl,+48 596 135 905,Olsztyn,67-549,2026-03-22,Meta Ads,False,1977-03-06
3903,Maciej,Grymuza,maciej.grymuza@wp.pl,561-333-591,Gdańsk,47-646,2025-02-19,Meta Ads,False,1956-09-20
3904,Natan,John,natan.john@o2.pl,271 704 661,Suwałki,64-959,2025-06-11,Organic,False,1976-07-22
3905,Justyna,Bancerz,justyna.bancerz@onet.pl,588 281 080,Warszawa,96-048,2025-04-25,Meta Ads,False,1983-02-13
3906,Patryk,Hermann,patryk.hermann@gmail.com,+48 342 570 662,Gdańsk,96-132,2026-04-02,Meta Ads,True,1978-03-14
3907,Kacper,Truchan,kacper.truchan@wp.pl,+48 485 704 961,Łódź,25-896,2024-11-22,Meta Ads,False,2008-01-30
3908,Angelika,Mielke,angelika.mielke@gmail.com,928755244,Rzeszów,27-370,2025-10-23,Newsletter,True,1976-04-18
3909,Dawid,Czermak,dawid.czermak@gmail.com,089-423-489,Częstochowa,98-028,2024-11-16,Meta Ads,False,1976-01-26
3910,Agnieszka,Młyńczak,agnieszka.młyńczak@gmail.com,,Warszawa,42-963,2025-12-07,Meta Ads,False,1995-02-02
3911,Oskar,Nikel,oskar.nikel@gmail.com,663-621-240,Łódź,99-224,2026-05-11,Organic,False,1969-01-21
3912,Cyprian,Goliszek,cyprian.goliszek@wp.pl,101253037,Kraków,07-838,2025-06-23,Meta Ads,False,1978-05-17
3913,Krystyna,Frycz,krystyna.frycz@wp.pl,,Katowice,56-586,2025-08-29,Organic,True,1961-05-11
3914,Ada,Guściora,ada.guściora@gmail.com,357219974,Toruń,98-575,2026-06-13,Google Ads,False,1989-09-26
3915,Julian,Milewczyk,julian.milewczyk@o2.pl,796989545,Warszawa,27-538,2025-09-03,Influencer,False,1999-08-29
3916,Aleks,Bodych,aleks.bodych@wp.pl,+48 209 492 357,Konin,06-119,2025-08-22,Google Ads,False,1968-06-04
3917,Bianka,Durlik,bianka.durlik@gmail.com,959-621-339,Gdańsk,68-459,2025-10-27,Organic,False,1996-12-12
3918,Cyprian,Pilarek,cyprian.pilarek@o2.pl,812350774,bydgoszcz,31-489,2025-12-30,Meta Ads,True,2001-04-29
3919,Krystyna,Drobisz,krystyna.drobisz@o2.pl,+48 455 589 569,Wrocław,68-140,2024-11-25,Influencer,True,1977-03-10
3920,Bruno,Duszkiewicz,bruno.duszkiewicz@gmail.com,560365300,Katowice,83-384,2026-03-22,Meta Ads,False,1988-03-01
3921,Marcel,Lesisz,marcel.lesisz@gmail.com,065-166-339,Kraków,14-684,2025-06-02,Newsletter,False,1975-03-27
3922,Kacper,Szkatuła,kacper.szkatuła@o2.pl,744 849 040,Poznań,07-520,2024-10-26,Referral,False,1975-02-10
3923,Sylwia,Krzyśko,sylwia.krzyśko@wp.pl,+48 556 413 536,Gdańsk,91-067,2026-03-20,Organic,False,1998-03-03
3924,Stefan,Panasiewicz,stefan.panasiewicz@gmail.com,+48 635 149 464,Poznań,24-958,2025-05-30,Meta Ads,True,1956-06-06
3925,Aniela,Micał,aniela.micał@gmail.com,468338684,Leszno,75-827,2024-11-24,Influencer,False,1964-05-15
3926,Anita,Krzyżostaniak,anita.krzyżostaniak@gmail.com,372-719-294,Łódź,81-431,2025-11-16,Meta Ads,False,1996-03-24
3927,Anita,Słoka,anita.słoka@gmail.com,125-213-654,Toruń,49-891,2026-05-20,Meta Ads,False,1996-12-18
3928,Gustaw,Brodawka,gustaw.brodawka@gmail.com,515-713-668,Gdynia,71-658,2026-05-03,Google Ads,False,1987-08-23
3929,Agnieszka,Kośnik,agnieszka.kośnik@wp.pl,+48 901 972 015,Gdynia,67-303,2026-07-23,Influencer,False,1963-04-16
3930,Dariusz,Szmuc,dariusz.szmuc@gmail.com,038328136,Piła,50-653,2026-05-28,Meta Ads,True,2006-01-18
3931,Witold,Lenarcik,witold.lenarcik@gmail.com,859897941,Łódź,43-579,2024-09-17,Meta Ads,False,1961-01-18
3932,Michał,Buksa,michał.buksa@gmail.com,,Toruń,65-909,2025-05-02,Meta Ads,False,1972-01-02
3933,Eryk,Przewoźna,eryk.przewoźna@onet.pl,652912776,Kraków,25-111,2026-03-31,Google Ads,False,1965-05-25
3934,Artur,Kozar,artur.kozar@gmail.com,914-212-181,Szczecin,19-795,2025-05-30,Meta Ads,False,2006-12-17
3935,Olga,Letkiewicz,olga.letkiewicz@wp.pl,+48 432 388 261,Toruń,72-984,2025-11-04,Newsletter,True,2005-04-14
3936,Kalina,Czerniec,kalina.czerniec@interia.pl,635-131-492,Opole,90-024,2025-11-30,Meta Ads,True,2008-01-25
3937,Lidia,Kowalak,lidia.kowalak@gmail.com,+48 731 172 522,Warszawa,51-656,2025-05-03,Meta Ads,False,1961-10-31
3938,Urszula,Gamrat,urszula.gamrat@onet.pl,539639643,Konin,04-658,2026-05-04,Meta Ads,False,1979-01-08
3939,Przemysław,Ostapczuk,przemysław.ostapczuk@gmail.com,599285140,Katowice,72-966,2025-09-29,Organic,False,2008-04-25
3940,Olaf,Roskosz,olaf.roskosz@gmail.com,324 621 920,Bydgoszcz,78-226,2025-07-08,Organic,False,1972-11-10
3941,Olgierd,Cierpka,olgierd.cierpka@gmail.com,176605914,Olsztyn,32-921,2026-08-06,Meta Ads,False,2005-12-13
3942,Sebastian,Szrama,sebastian.szrama@onet.pl,170 075 952,Warszawa,72-776,2025-08-05,Meta Ads,False,1956-07-09
3943,Ryszard,Towarek,ryszard.towarek@gmail.com,714 830 692,Łódź,01-919,2024-12-07,Google Ads,False,1973-11-11
3944,Kalina,Więcławek,kalina.więcławek@wp.pl,708-963-438,Warszawa,85-121,2025-09-18,Newsletter,False,2007-08-15
3945,Sylwia,Ligas,sylwia.ligas@interia.pl,+48 346 994 419,radom,56-350,2026-03-31,Google Ads,False,1957-03-07
3946,Tymon,Gołofit,tymon.gołofit@gmail.com,431 369 940,Szczecin,76-782,2026-02-15,Referral,False,1974-08-10
3947,Tymon,Ślimak,tymon.ślimak@o2.pl,+48 517 170 257,Kielce,85-273,2026-03-16,Google Ads,False,1960-07-20
3948,Krystyna,Pietraś,krystyna.pietraś@gmail.com,339 624 676,Warszawa,74-388,2025-12-20,Organic,False,1973-11-12
3949,Wojciech,Kut,wojciech.kut@gmail.com,120-762-246,Białystok,28-016,2025-02-10,Organic,True,1985-05-15
3950,Marianna,Mikosz,marianna.mikosz@wp.pl,673465775,Lublin,87-851,2026-04-02,Influencer,False,1991-12-08
3951,Tymon,Obarzanek,tymon.obarzanek@gmail.com,733-197-603,Wrocław,25-827,2026-05-10,Referral,False,1983-08-10
3952,Anita,Wieczerzak,anita.wieczerzak@wp.pl,+48 119 738 014,Gdańsk,97-124,2024-12-24,Meta Ads,False,1968-12-12
3953,Eryk,Klemczak,eryk.klemczak@wp.pl,230-249-584,Szczecin,00000,2024-11-02,Google Ads,False,1984-04-17
3954,Tadeusz,Kulon,tadeusz.kulon@gmail.com,+48 026 877 334,Warszawa,99-319,2026-07-14,Newsletter,True,2000-08-19
3955,Jeremi,Franków,jeremi.franków@gmail.com,+48 635 188 164,Zielona Góra,06-876,2026-05-04,Meta Ads,False,1957-02-26
3956,Leon,Siembab,leon.siembab@gmail.com,650414607,Katowice,97-230,2026-05-27,Meta Ads,False,1955-08-24
3957,Ida,Ślimak,ida.ślimak@wp.pl,+48 895 396 803,Szczecin,77-401,2026-05-31,Meta Ads,False,2003-09-08
3958,Tobiasz,Strzelczak,tobiasz.strzelczak@onet.pl,+48 255 417 057,Wrocław,08-120,2025-10-26,Meta Ads,True,1999-10-13
3959,Tobiasz,Makoś,tobiasz.makoś@wp.pl,591 376 461,Poznań,26-077,2025-11-21,Organic,True,1959-11-25
3960,Eryk,Nocek,eryk.nocek@gmail.com,925794596,Rzeszów,79-343,2025-10-19,Organic,True,1999-03-31
3961,Szymon,Wawryniuk,szymon.wawryniuk@gmail.com,540-537-373,Częstochowa,09-385,2024-10-27,Meta Ads,False,1983-07-27
3962,Konstanty,Koczy,konstanty.koczy@wp.pl,114442129,Lublin,38-645,2026-01-02,Meta Ads,False,1987-09-28
3963,Kazimierz,Majdak,kazimierz.majdak@onet.pl,319 322 371,Kraków,055383,2025-09-02,Referral,False,1996-08-07
3964,Angelika,Kraszkiewicz,angelika.kraszkiewicz@gmail.com,925-486-192,Gdańsk,75-973,2025-11-22,Meta Ads,False,1979-02-03
3965,Klara,Surmiak,klara.surmiak@o2.pl,,konin,19-052,2025-09-12,Organic,False,1994-04-14
3966,Borys,Czajor,borys.czajor@o2.pl,264-485-311,Kraków,36-277,2025-08-19,Google Ads,False,1956-06-26
3967,Anastazja,Sulich,anastazja.sulich@gmail.com,414844819,Opole,57-614,2024-12-21,Influencer,True,1970-07-07
3968,Miłosz,Łaciak,miłosz.łaciak@gmail.com,605658336,Opole,92-966,2025-02-10,Google Ads,False,1979-05-24
3969,Sebastian,Mizia,sebastian.mizia@gmail.com,599766450,Zielona Góra,52-782,2024-11-11,Google Ads,False,2001-05-03
3970,Adrian,Wlazły,adrian.wlazły@wp.pl,+48 449 640 485,Częstochowa,18-353,2024-12-07,Meta Ads,False,1956-08-16
3971,Tomasz,Karkocha,tomasz.karkocha@gmail.com,+48 838 951 250,Rzeszów,63-743,2026-07-20,Google Ads,False,1988-09-27
3972,Lidia,Wydrych,lidia.wydrych@gmail.com,,Poznań,07-165,2024-11-18,Organic,False,1985-07-24
3973,Krzysztof,Mandrysz,krzysztof.mandrysz@o2.pl,915-457-830,Kraków,34-024,2025-02-13,Meta Ads,True,1976-08-25
3974,Anna Maria,Gabryelczyk,ANNA MARIA.GABRYELCZYK@GMAIL.COM,,Suwałki,69-270,2025-11-17,Meta Ads,False,1959-02-26
3975,Eryk,Bicz,eryk.bicz@gmail.com,+48 636 243 794,Olsztyn,26-465,2025-11-08,Organic,False,1967-11-24
3976,Adrian,Bartel,adrian.bartel@gmail.com,,Olsztyn,46-733,2024-11-06,Newsletter,False,2004-12-01
3977,Ksawery,Matyszczak,ksawery.matyszczak@o2.pl,007199522,Rzeszów,52-112,2026-03-08,Meta Ads,False,1980-05-10
3978,Maksymilian,Franas,maksymilian.franas@gmail.com,110 606 983,Kraków,02-210,2026-03-02,Meta Ads,False,2000-08-15
3979,Leon,Gajcy,leon.gajcy@gmail.com,007-129-274,Warszawa,14-081,2025-01-27,Referral,False,1987-07-21
3980,Jakub,Dorobisz,jakub.dorobisz@wp.pl,885831555,Warszawa,15-225,2025-03-23,Meta Ads,False,1995-05-13
3981,Marek,Haremza,marek.haremza@gmail.com,619-697-472,Gorzów Wielkopolski,66-686,2026-06-09,Organic,False,1972-06-08
3982,Roksana,Grzegorzak,roksana.grzegorzak@gmail.com,,Piła,70-588,2026-04-14,Google Ads,False,2007-05-07
3983,Albert,Hajduga,albert.hajduga@wp.pl,813961796,Kraków,25-224,2025-12-12,Organic,False,1979-04-24
3984,Inga,Łuszczyk,inga.łuszczyk@gmail.com,079-804-129,Wrocław,40-271,2024-10-07,Meta Ads,False,1987-01-01
3985,Alan,Kurda,alan.kurda@wp.pl,736-006-545,Leszno,75-331,2025-06-06,Meta Ads,False,1958-02-16
3986,Ewa,Pałgan,ewa.pałgan@interia.pl,+48 420 873 440,Kraków,66-045,2025-10-24,Meta Ads,False,2007-03-03
3987,Patryk,Raźniak,patrykraźniak@gmail.com,,Toruń,36-292,2024-12-27,Google Ads,False,2008-04-29
3988,Marek,Żelazek,marek.żelazek@onet.pl,+48 316 808 821,Zielona Góra,27-699,2025-07-07,Google Ads,False,1968-11-07
3989,Paweł,Gryta,paweł.gryta@gmail.com,+48 626 767 359,Łódź,61-548,2025-11-08,Newsletter,False,1961-05-02
3990,Julian,Szramka,julian.szramka@gmail.com,952 709 437,Warszawa,95-810,2025-04-26,Meta Ads,False,1982-01-28
3991,Ida,Gonsior,ida.gonsior@gmail.com,342000257,Katowice,24-077,2026-02-07,Meta Ads,False,1956-05-03
3992,Miłosz,Luberda,miłosz.luberda@gmail.com,+48 577 456 147,Gdańsk,12-900,2026-04-29,Referral,True,1981-08-25
3993,Julianna,Jałowiec,julianna.jałowiec@gmail.com,,Kraków,24-105,2025-03-06,Google Ads,True,1988-11-22
3994,Robert,Szulczyk,robert.szulczyk@gmail.com,039672827,Opole,54-176,2026-04-15,Organic,False,1985-12-09
3995,Cyprian,Balcewicz,cyprian.balcewicz@o2.pl,071131327,Konin,63-804,2024-11-02,Google Ads,True,1994-05-08
3996,Monika,Duszkiewicz,monika.duszkiewicz@wp.pl,+48 433 787 261,Wrocław,98-437,2026-04-10,Newsletter,False,2001-07-11
3997,Jerzy,Szarpak,jerzy.szarpak@gmail.com,761 428 443,Leszno,70-249,2024-11-10,Google Ads,False,2002-01-21
3998,Ida,Wojtalik,ida.wojtalik@gmail.com,369954755,Wrocław,70-698,2024-10-03,Google Ads,False,2008-05-18
3999,Kalina,Wojtyna,kalina.wojtyna@wp.pl,597 235 687,Gdynia,44-235,2025-11-23,Meta Ads,False,1985-12-07
4000,Aniela,Jamroz,aniela.jamroz@gmail.com,+48 799 655 131,olsztyn,03-505,2025-07-25,Organic,False,1997-03-26
4001,Julianna,Staniczek,julianna.staniczek@wp.pl,954 122 919,Konin,93-652,2026-06-09,Meta Ads,True,1978-04-25
4002,Ignacy,Fal,ignacy.fal@gmail.com,+48 100 811 583,Wrocła,62-717,2025-04-12,Google Ads,True,1958-10-31
4003,Sonia,Pastucha,sonia.pastucha@o2.pl,+48 057 925 593,Łódź,52-531,2025-03-26,Influencer,False,1996-12-05
4004,Tymon,Łuckiewicz,tymon.łuckiewicz@gmail.com,+48 739 253 890,Szczecin,00000,2025-09-17,Meta Ads,False,1996-02-12
4005,Albert,Czerner,albert.czerner@gmail.com,480 870 721,Łódź,19-087,2025-07-03,Meta Ads,True,1990-07-08
4006,Alan,Jagieło,ALAN.JAGIEŁO@GMAIL.COM,552018335,Warszawa,29-645,2025-04-24,Meta Ads,True,1974-02-09
4007,Damian,Palus,damian.palus@gmail.com,080-487-864,Warszawa,51-696,2025-12-09,Google Ads,False,2001-11-21
4008,Dariusz,Kołaczek,dariusz.kołaczek@interia.pl,220-027-715,Szczecin,43-553,2026-02-14,Organic,False,2008-01-03
4009,Paweł,Klebba,paweł.klebba@interia.pl,827-046-048,Bydgoszcz,34-415,2026-04-17,Google Ads,True,1985-10-10
4010,Wojciech,Zinkiewicz,wojciech.zinkiewicz@gmail.com,136 497 193,Warszawa,84-789,2026-07-23,Meta Ads,True,2005-04-05
4011,Wojciech,Polewka,WOJCIECH.POLEWKA@GMAIL.COM,988-296-636,Suwałki,18-336,2025-02-01,Google Ads,False,1985-09-10
4012,Agnieszka,Wiekiera,agnieszka.wiekiera@wp.pl,309-545-116,Gdańsk,77-978,2025-12-21,Meta Ads,False,1957-09-07
4013,Tola,Kopytko, tola.kopytko@gmail.com ,973981541,Piła,149679,2025-05-14,Meta Ads,False,1969-10-29
4014,Kornelia,Ksel,kornelia.ksel@gmail.com,182514778,Poznań,78-555,2025-12-26,Meta Ads,False,1970-11-25
4015,Inga,Drej,inga.drej@wp.pl,600 008 290,Radom,03-976,2025-08-01,Organic,True,1963-12-27
4016,Piotr,Kruś,piotr.kruś@gmail.com,762533965,Leszno,43-818,2026-08-06,Organic,True,1957-05-23
4017,Olaf,Łukasiuk,olaf.łukasiuk@o2.pl,,Kielce,70-444,2026-01-11,Newsletter,False,2007-04-10
4018,Iwo,Kierat,iwo.kierat@gmail.com,300426037,Wrocław,38-664,2026-07-21,Organic,True,1962-06-26
4019,Natan,Preuss,natan.preuss@gmail.com,136398012,radom,95-625,2026-04-22,Organic,False,1982-09-28
4020,Wiktor,Chachaj,wiktor.chachaj@gmail.com,,Białystok,11-291,2026-05-21,Meta Ads,False,1973-12-22
4021,Inga,Kierat,inga.kierat@gmail.com,+48 519 219 238,Gdańsk,59-986,2026-03-13,Meta Ads,False,1998-07-16
4022,Piotr,Kryszczuk,piotr.kryszczuk@gmail.com,665415811,Gdynia,84-452,2025-07-09,Google Ads,False,1960-06-14
4023,Kajetan,Brodowicz,kajetan.brodowicz@gmail.com,,Warszawa,00000,2025-02-06,Google Ads,False,1979-04-26
4024,Malwina,Kraszkiewicz,MALWINA.KRASZKIEWICZ@O2.PL,448-188-365,Poznań,70-788,2025-05-07,Organic,True,2007-02-13
4025,Daniel,Kwasek,daniel.kwasek@onet.pl,636-713-961,Gdynia,79-463,2024-09-15,Google Ads,False,1970-03-01
4026,Igor,Starek,igor.starek@wp.pl,+48 338 449 161,Łódź,09-737,2025-09-27,Google Ads,False,1988-11-13
4027,Marcelina,Karaśkiewicz,marcelina.karaśkiewicz@onet.pl,702 990 894,Olsztyn,79-545,2025-09-02,Meta Ads,True,1981-09-11
4028,Rozalia,Wojaczek,rozalia.wojaczek@wp.pl,866049107,Częstochowa,80-589,2025-09-29,Organic,False,2004-02-09
4029,Dorota,Klinger,dorota.klinger@gmail.com,,Bydgoszcz,92-866,2026-07-07,Meta Ads,False,1963-10-02
4030,Adrian,Gregorowicz,adriangregorowicz@gmail.com,056 671 993,Warszawa,67-591,2026-06-25,Google Ads,False,1965-12-28
4031,Piotr,Bancerz,piotr.bancerz@wp.pl,+48 068 477 739,Łódź,83-545,2024-12-03,Influencer,True,1972-06-18
4032,Anna Maria,Dzienis,anna maria.dzienis@wp.pl,890-076-253,Warszawa,52-659,2025-05-05,Google Ads,True,1965-06-19
4033,Marek,Bany,marek.bany@o2.pl,752-273-677,Warszawa,07-713,2025-06-09,Meta Ads,True,1969-11-13
4034,Antoni,Nastały,antoni.nastały@wp.pl,092663873,Toruń,47-774,2025-04-30,Meta Ads,False,2008-04-21
4035,Fryderyk,Wilma,fryderyk.wilma@o2.pl,+48 264 395 798,Katowic,80-340,2026-03-09,Meta Ads,True,1991-12-07
4036,Nicole,Kuzia,nicole.kuzia@gmail.com,185613702,Toruń,04-690,2025-09-09,Google Ads,False,1962-03-18
4037,Konstanty,Kleinschmidt,konstanty.kleinschmidt@gmail.com,714122721,Suwałki,70-181,2025-10-07,Meta Ads,False,1996-11-06
4038,Cyprian,Sorbian,cyprian.sorbian@onet.pl,,Waarszawa,48-275,2026-04-27,Meta Ads,True,1968-11-28
4039,Anna Maria,Gendek,anna maria.gendek@gmail.com,+48 186 671 988,Konin,59-608,2026-03-28,Influencer,False,1976-06-24
4040,Sebastian,Bulak,sebastian.bulak@gmail.com,821506618,Kraków,79-302,2024-11-23,Meta Ads,False,1965-06-08
4041,Witold,Wojtaszak,witold.wojtaszak@gmail.com,698-051-982,wrocław,18-700,2025-12-07,Meta Ads,True,1983-10-30
4042,Aurelia,Kurzaj,aurelia.kurzaj@wp.pl,035088327,Warszawa,35-809,2025-06-25,Newsletter,False,1976-05-03
4043,Borys,Szyma,borys.szyma@gmail.com,,Olsztyn,25-560,2025-03-14,Meta Ads,False,2006-07-02
4044,Anita,Tokarek,anita.tokarek@gmail.com,843695885,Konin,44-415,2024-10-05,Meta Ads,False,1964-04-23
4045,Maksymilian,Frymus,maksymilian.frymus@gmail.com,952-014-084,Łódź,767820,2025-08-03,Organic,True,1972-12-21
4046,Ewelina,Wawrzeńczyk,ewelina.wawrzeńczyk@gmail.com,+48 975 924 155,Rzeszów,44-740,2025-04-17,Newsletter,False,2008-01-13
4047,Karina,Latoszek,karina.latoszek@gmail.com,432056061,Kraków,44-399,2025-02-19,Referral,False,1964-06-25
4048,Aurelia,Nazar,aurelia.nazar@gmail.com,738 541 200,Wrocław,52-969,2025-12-05,Organic,False,1986-10-26
4049,Borys,Majnusz,BORYS.MAJNUSZ@GMAIL.COM,983-267-356,Częstochowa,68-623,2026-02-04,Meta Ads,False,1997-01-09
4050,Leonard,Noszczyk,leonard.noszczyk@gmail.com,009201373,Suwałki,29-882,2025-01-22,Organic,True,2008-02-22
4051,Dorota,Majak,dorota.majak@onet.pl,,Kielce,72-728,2024-10-27,Newsletter,False,1976-04-30
4052,Dariusz,Siara,dariusz.siara@o2.pl,646753826,Konin,83-502,2026-04-18,Google Ads,False,1983-02-06
4053,Ernest,Nieradzik,ernest.nieradzik@gmail.com,072 613 205,Warszawa,72-333,2024-09-03,Organic,False,1956-06-03
4054,Kazimierz,Laszkiewicz,kazimierz.laszkiewicz@gmail.com,652-546-528,Szczecin,63-792,2026-06-24,Google Ads,False,1991-08-23
4055,Robert,Wojtak,robert.wojtak@onet.pl,958-687-626,Warszawa,01-199,2025-11-02,Meta Ads,False,1971-11-05
